"","country","region","category","sex","year","homicide_rate"
"6562","Panama","Americas","Interpersonal homicide","Male",2019,3.58744055941415
"6563","Peru","Americas","Interpersonal homicide","Male",2019,0.786811949854016
"6564","Philippines","Asia","Interpersonal homicide","Male",2019,0.155326260668102
"6565","Paraguay","Americas","Interpersonal homicide","Male",2019,0.457256430930654
"6566","Russian Federation","Europe","Interpersonal homicide","Male",2019,1.33683689972367
"6567","El Salvador","Americas","Interpersonal homicide","Male",2019,1.60398912094379
"6568","Suriname","Americas","Interpersonal homicide","Male",2019,0.667921245405954
"6569","Slovakia","Europe","Interpersonal homicide","Male",2019,2.02774099889526
"6570","Trinidad and Tobago","Americas","Interpersonal homicide","Male",2019,18.3535776841775
"6571","Uruguay","Americas","Interpersonal homicide","Male",2019,5.78610575193156
"6572","United States of America","Americas","Interpersonal homicide","Male",2019,1.6300658248462
"6573","Saint Vincent and the Grenadines","Americas","Interpersonal homicide","Male",2019,0
"6574","Azerbaijan","Asia","Interpersonal homicide","Male",2020,0.846843273533725
"6575","Bahamas","Americas","Interpersonal homicide","Male",2020,11.3107050682241
"6576","Bosnia and Herzegovina","Europe","Interpersonal homicide","Male",2020,2.32721215294683
"6577","Belize","Americas","Interpersonal homicide","Male",2020,0
"6578","Bolivia (Plurinational State of)","Americas","Interpersonal homicide","Male",2020,0.300386697808979
"6579","Barbados","Americas","Interpersonal homicide","Male",2020,1.48667935299715
"6580","Bhutan","Asia","Interpersonal homicide","Male",2020,3.41957585046683
"6581","Switzerland","Europe","Interpersonal homicide","Male",2020,0.303312758617874
"6582","Chile","Americas","Interpersonal homicide","Male",2020,4.11275332446691
"6583","Czechia","Europe","Interpersonal homicide","Male",2020,0.424097611848516
"6584","Dominica","Americas","Interpersonal homicide","Male",2020,39.0162335400265
"6585","Dominican Republic","Americas","Interpersonal homicide","Male",2020,10.095012521072
"6586","Algeria","Africa","Interpersonal homicide","Male",2020,1.31930293815993
"6587","Ecuador","Americas","Interpersonal homicide","Male",2020,11.4560073391256
"6588","Spain","Europe","Interpersonal homicide","Male",2020,0.542805443408074
"6589","Grenada","Americas","Interpersonal homicide","Male",2020,14.5357053451019
"6590","Guatemala","Americas","Interpersonal homicide","Male",2020,0.930418750077777
"6591","Guyana","Americas","Interpersonal homicide","Male",2020,21.2875369165644
"6592","Honduras","Americas","Interpersonal homicide","Male",2020,40.0744692773159
"6593","Iceland","Europe","Interpersonal homicide","Male",2020,0.53166744201502
"6594","Jamaica","Americas","Interpersonal homicide","Male",2020,0.571563705418924
"6595","Saint Kitts and Nevis","Americas","Interpersonal homicide","Male",2020,4.33425797503467
"6596","Saint Lucia","Americas","Interpersonal homicide","Male",2020,1.12580283814895
"6597","China, Macao Special Administrative Region","Asia","Interpersonal homicide","Male",2020,0
"6598","Republic of Moldova","Europe","Interpersonal homicide","Male",2020,2.32006687251574
"6599","Malta","Europe","Interpersonal homicide","Male",2020,0
"6600","Montenegro","Europe","Interpersonal homicide","Male",2020,2.28298960750516
"6601","Mongolia","Asia","Interpersonal homicide","Male",2020,0
"6602","Oman","Asia","Interpersonal homicide","Male",2020,0.354511244210388
"6603","Panama","Americas","Interpersonal homicide","Male",2020,0
"6604","Peru","Americas","Interpersonal homicide","Male",2020,0.527290878861769
"6605","Paraguay","Americas","Interpersonal homicide","Male",2020,3.33936524984318
"6606","Russian Federation","Europe","Interpersonal homicide","Male",2020,3.07643763364616
"6607","El Salvador","Americas","Interpersonal homicide","Male",2020,2.50214266817151
"6608","Suriname","Americas","Interpersonal homicide","Male",2020,1.65204332979245
"6609","Slovakia","Europe","Interpersonal homicide","Male",2020,1.23842680766218
"6610","Tajikistan","Asia","Interpersonal homicide","Male",2020,0.312403024894356
"6611","Trinidad and Tobago","Americas","Interpersonal homicide","Male",2020,14.6828275655405
"6612","Uruguay","Americas","Interpersonal homicide","Male",2020,5.36090969216331
"6613","United States of America","Americas","Interpersonal homicide","Male",2020,1.93508391642751
"6614","Saint Vincent and the Grenadines","Americas","Interpersonal homicide","Male",2020,0
"6615","Antigua and Barbuda","Americas","Interpersonal homicide","Male",2021,2.24663566309452
"6616","Azerbaijan","Asia","Interpersonal homicide","Male",2021,0.668077751674714
"6617","Bahamas","Americas","Interpersonal homicide","Male",2021,28.2011511197139
"6618","Bosnia and Herzegovina","Europe","Interpersonal homicide","Male",2021,1.49052769648881
"6619","Belize","Americas","Interpersonal homicide","Male",2021,7.45413841341149
"6620","Bolivia (Plurinational State of)","Americas","Interpersonal homicide","Male",2021,0.231078507767622
"6621","Barbados","Americas","Interpersonal homicide","Male",2021,0.741655449127999
"6622","Switzerland","Europe","Interpersonal homicide","Male",2021,0.115901984010162
"6623","Chile","Americas","Interpersonal homicide","Male",2021,2.50128630198464
"6624","Czechia","Europe","Interpersonal homicide","Male",2021,0.231820044281492
"6625","Dominica","Americas","Interpersonal homicide","Male",2021,22.1978662301086
"6626","Dominican Republic","Americas","Interpersonal homicide","Male",2021,11.0529423398273
"6627","Algeria","Africa","Interpersonal homicide","Male",2021,1.36016660529619
"6628","Ecuador","Americas","Interpersonal homicide","Male",2021,14.0432448672671
"6629","Spain","Europe","Interpersonal homicide","Male",2021,0.627370822521392
"6630","United Kingdom (England and Wales)","Europe","Interpersonal homicide","Male",2021,0.952794286880945
"6631","Greece","Europe","Interpersonal homicide","Male",2021,0.390862647543321
"6632","Grenada","Americas","Interpersonal homicide","Male",2021,3.20736410799195
"6633","Guyana","Americas","Interpersonal homicide","Male",2021,4.31871617270292
"6634","Honduras","Americas","Interpersonal homicide","Male",2021,35.9874182745574
"6635","Iceland","Europe","Interpersonal homicide","Male",2021,0
"6636","Jamaica","Americas","Interpersonal homicide","Male",2021,14.8971597032543
"6637","Saint Kitts and Nevis","Americas","Interpersonal homicide","Male",2021,0
"6638","Saint Lucia","Americas","Interpersonal homicide","Male",2021,4.4974139869575
"6639","Malta","Europe","Interpersonal homicide","Male",2021,0
"6640","Montenegro","Europe","Interpersonal homicide","Male",2021,0
"6641","Mongolia","Asia","Interpersonal homicide","Male",2021,0
"6642","Oman","Asia","Interpersonal homicide","Male",2021,0.253460826542997
"6643","Panama","Americas","Interpersonal homicide","Male",2021,1.74590390269251
"6644","Peru","Americas","Interpersonal homicide","Male",2021,0.730752897105799
"6645","Qatar","Asia","Interpersonal homicide","Male",2021,0.204742344555773
"6646","Russian Federation","Europe","Interpersonal homicide","Male",2021,2.63678570688241
"6647","El Salvador","Americas","Interpersonal homicide","Male",2021,3.72502404636059
"6648","Suriname","Americas","Interpersonal homicide","Male",2021,3.27453362454852
"6649","Slovakia","Europe","Interpersonal homicide","Male",2021,1.16546392043265
"6650","Uruguay","Americas","Interpersonal homicide","Male",2021,4.09763951859967
"6651","Saint Vincent and the Grenadines","Americas","Interpersonal homicide","Male",2021,0
"6652","Antigua and Barbuda","Americas","Interpersonal homicide","Male",2022,0
"6653","Bahamas","Americas","Interpersonal homicide","Male",2022,10.2135917372043
"6654","Bosnia and Herzegovina","Europe","Interpersonal homicide","Male",2022,1.19360679074314
"6655","Belize","Americas","Interpersonal homicide","Male",2022,0
"6656","Barbados","Americas","Interpersonal homicide","Male",2022,1.48055476387002
"6657","Switzerland","Europe","Interpersonal homicide","Male",2022,0.276469985151258
"6658","Chile","Americas","Interpersonal homicide","Male",2022,3.88507955239978
"6659","Czechia","Europe","Interpersonal homicide","Male",2022,0.444919713270524
"6660","Dominica","Americas","Interpersonal homicide","Male",2022,41.4811537291557
"6661","Dominican Republic","Americas","Interpersonal homicide","Male",2022,11.9270289460296
"6662","Ecuador","Americas","Interpersonal homicide","Male",2022,24.7868519941117
"6663","Spain","Europe","Interpersonal homicide","Male",2022,0.626365831452162
"6664","Greece","Europe","Interpersonal homicide","Male",2022,0.452542373214843
"6665","Grenada","Americas","Interpersonal homicide","Male",2022,6.37744933913681
"6666","Guyana","Americas","Interpersonal homicide","Male",2022,20.7080119803425
"6667","Honduras","Americas","Interpersonal homicide","Male",2022,26.5218551857346
"6668","Iceland","Europe","Interpersonal homicide","Male",2022,1.56957945734406
"6669","Jamaica","Americas","Interpersonal homicide","Male",2022,15.1884815689915
"6670","Saint Kitts and Nevis","Americas","Interpersonal homicide","Male",2022,21.7287384294468
"6671","Saint Lucia","Americas","Interpersonal homicide","Male",2022,1.12424605249105
"6672","Morocco","Africa","Interpersonal homicide","Male",2022,0.44026299507839
"6673","Malta","Europe","Interpersonal homicide","Male",2022,0
"6674","Montenegro","Europe","Interpersonal homicide","Male",2022,1.96496467975988
"6675","Mauritius","Africa","Interpersonal homicide","Male",2022,2.96526812656701
"6676","Oman","Asia","Interpersonal homicide","Male",2022,0.251301923464922
"6677","Panama","Americas","Interpersonal homicide","Male",2022,1.36090805228881
"6678","El Salvador","Americas","Interpersonal homicide","Male",2022,1.55807879602279
"6679","Suriname","Americas","Interpersonal homicide","Male",2022,0
"6680","Slovakia","Europe","Interpersonal homicide","Male",2022,0.761548198476142
"6681","Uruguay","Americas","Interpersonal homicide","Male",2022,5.54760934217413
"6682","Saint Vincent and the Grenadines","Americas","Interpersonal homicide","Male",2022,0
"6683","Andorra","Europe","Interpersonal homicide","Female",2015,0
"6684","Armenia","Asia","Interpersonal homicide","Female",2015,0
"6685","Bahamas","Americas","Interpersonal homicide","Female",2015,1.47171727330035
"6686","Bermuda","Americas","Interpersonal homicide","Female",2015,0
"6687","Barbados","Americas","Interpersonal homicide","Female",2015,2.06791729709423
"6688","Switzerland","Europe","Interpersonal homicide","Female",2015,0.597478925723332
"6689","Czechia","Europe","Interpersonal homicide","Female",2015,0.0186852183479875
"6690","Algeria","Africa","Interpersonal homicide","Female",2015,0.28879491708569
"6691","Ecuador","Americas","Interpersonal homicide","Female",2015,1.51932976558471
"6692","Spain","Europe","Interpersonal homicide","Female",2015,0.016934809619717
"6693","Finland","Europe","Interpersonal homicide","Female",2015,0.323416194958157
"6694","United Kingdom (England and Wales)","Europe","Interpersonal homicide","Female",2015,0.415948331852853
"6695","Grenada","Americas","Interpersonal homicide","Female",2015,1.69033130493577
"6696","Guyana","Americas","Interpersonal homicide","Female",2015,1.04326960694818
"6697","Iceland","Europe","Interpersonal homicide","Female",2015,0
"6698","Liechtenstein","Europe","Interpersonal homicide","Female",2015,0
"6699","China, Macao Special Administrative Region","Asia","Interpersonal homicide","Female",2015,0.309458602175494
"6700","Morocco","Africa","Interpersonal homicide","Female",2015,0.069622303644217
"6701","Monaco","Europe","Interpersonal homicide","Female",2015,0
"6702","Mongolia","Asia","Interpersonal homicide","Female",2015,0
"6703","Oman","Asia","Interpersonal homicide","Female",2015,0.203062864878585
"6704","Russian Federation","Europe","Interpersonal homicide","Female",2015,0.975768119959205
"6705","Slovakia","Europe","Interpersonal homicide","Female",2015,0.503566147549917
"6706","United Republic of Tanzania","Africa","Interpersonal homicide","Female",2015,1.3379665202549
"6707","Uruguay","Americas","Interpersonal homicide","Female",2015,1.81902208235964
